0020:200C:E666	space|space|qsNo.noentry	0,1,2	break,break	0,0,350|0,0,0|0,0,300
0020:200C:E667	space|space|qsLow.noentry	0,1,2	break,break	0,0,350|0,0,0|0,0,300
0020:200C:E670	space|space|qsIt.noentry	0,1,2	break,break	0,0,350|0,0,0|0,0,100
0020:200C:E675	space|space|qsI.noentry	0,1,2	break,break	0,0,350|0,0,0|0,0,300
0020:200C:E676	space|space|qsAh.noentry	0,1,2	break,break	0,0,350|0,0,0|0,0,400
0020:200C:E679	space|space|qsOy.noentry	0,1,2	break,break	0,0,350|0,0,0|0,0,450
0020:200C:E67A	space|space|qsUtter.noentry	0,1,2	break,break	0,0,350|0,0,0|0,0,300
0020:E650:0020	space|qsPea|space	0,1,2	break,break	0,0,350|0,0,250|0,0,350
0020:E650:00B7	space|qsPea|periodcentered	0,1,2	break,break	0,0,350|0,0,250|0,0,150
0020:E650:200C	space|qsPea|space	0,1,2	break,break	0,0,350|0,0,250|0,0,0
0020:E650:E650	space|qsPea.half.en-y6.ex-y6|qsPea.en-y6	0,1,2	break,y6	0,0,350|0,0,200|0,0,250
0020:E650:E652	space|qsPea|qsTea	0,1,2	break,break	0,0,350|0,0,250|0,0,100
0020:E650:E653	space|qsPea|qsDay.half.en-y0.ex-y0	0,1,2	break,y0	0,0,350|0,0,200|0,0,250
0020:E650:E658	space|qsPea|qsFee	0,1,2	break,break	0,0,350|0,0,250|0,0,300
0020:E650:E665	space|qsPea|qsMay.en-y0.ex-y5.en-ext-1	0,1,2	break,y0	0,0,350|0,0,200|0,0,350
0020:E650:E666	space|qsPea.half.ex-y5.ex-dips|qsNo.en-ext-1	0,1,2	break,y5	0,0,350|0,0,200|0,0,350
0020:E650:E667	space|qsPea|qsLow	0,1,2	break,y0	0,0,350|0,0,200|0,0,300
0020:E650:E670	space|qsPea.half.ex-y5.ex-dips|qsIt.en-y5.ex-y0	0,1,2	break,y5	0,0,350|0,0,200|0,0,100
0020:E650:E675	space|qsPea|qsI.en-y0.ex-y5.smaller-loop	0,1,2	break,y0	0,0,350|0,0,200|0,0,300
0020:E650:E676	space|qsPea|qsAh	0,1,2	break,y0	0,0,350|0,0,200|0,0,400
0020:E650:E679	space|qsPea|qsOy	0,1,2	break,break	0,0,350|0,0,250|0,0,450
0020:E650:E67A	space|qsPea|qsUtter	0,1,2	break,y0	0,0,350|0,0,200|0,0,300
0020:E652:0020	space|qsTea|space	0,1,2	break,break	0,0,350|0,0,100|0,0,350
0020:E652:00B7	space|qsTea|periodcentered	0,1,2	break,break	0,0,350|0,0,100|0,0,150
0020:E652:200C	space|qsTea|space	0,1,2	break,break	0,0,350|0,0,100|0,0,0
